label,sentence
0,Baterie bez paměťového efektu
0,V krabici bylo hodne hlavic
0,"Skvěle čistí, mnohem lepší než vysavač na pytlíky"
1,"Obavám se plastové trubky, bojím se, že dlouho nevydrží. hlavicí se špatně jezdí po koberci, drhne. je tam vysunutá lišta jakoby na podlahy, kterou jsem byla zvyklá, že se dala zastrčit dovnitř při přepnutí na hlavici. tady se nic takového neděje"
1,"Snad jen chybějící držák na kabel, který si musí člověk nějak přidržovat, jinak všelijak překáží"
0,Lehký a bez šňůry
1,Oproti sáčkovým vysavačům je mnohem méně pohodlné - nádoba se musí vyklopit do popelnice a přitom se hodně práší. párkrát už jsem také zapoměl na nádobě filtr a pak jsem ho musel lovit na dně popelnice
0,"Perfektní je uchycení rozložených trubek s nástavcem, které jednoduše zasadíte do úchytů a cestujete s nimi po stavbě jak potřebujete, není třeba tahat vše nějak zvlášť. Hadice lze jednoduše omotat a zajistit gumičkou, tady bych ocenil trochu pevnější upevnění proti rozmotání. Velmi lehký do ruky. Super silný, krásně saje. Super je možnost připojení do zásuvky nářadí. vysavač se sepne sám ve chvíli, kdy např. zapnete vrtačku. Možnost aretace koleček, lze na něm i popovézt nějaké to nářadí. Dlouhá hadice. super při řezání dlouhých dílců. Gumová odsávací koncovka, která se snadno přizpůsobí jakémukoliv nástroji"
1,"Kolečka nezdolají žádnou překážku, nepřejedou ani přes vlastní elektrickou šňůru. použití turbokartáče je spojeno s obvyklou hlučností, jinak je vysavač tichý"
0,"Oklep filtru, dobrý sací výkon"
1,"Chybí samonavíjení el. kabelu, což by zvýšilo komfort použití"
0,"Vysavač je perfektní, výhodou je, že má nabíjecí základnu, takže kdykoliv je k dispozici a ten kdo má zejména pejsky,ho ohodnotí jako nepostradatelného pomocníka"
1,"Zatím nic, jen doufám, že baterie nějakou dobu vydrží, v recenzích píšou, že to je jediná slabina"
1,"Nevysaje větší kousky, ale to není problém posbírat ručně. Při vysávání se musí držet zmáčknutý spínač"
0,Lehký dobře se čistí
0,Dobrá funkce a vybavení
1,"Opravdu uplne vsechno je plastove (trubice, vysavaci hlavice, tyc), snad to vydrzi, protoze moc pevne to nepusobi"
0,"Vsestranny pomocnik, dost funkci, vodni filtr uzasny"
1,Prachový filtr se opravdu špatně čistí
0,"Vysavač je lehký, méně hlučný než jsem měla philips. má vysoký sací výkon, kterým jsem nadšená a lze ho redukovat. z mé strany velká spokojenost. vysávala jsem koberec, plovoučku i pvc a super. rowenta je prostě dobrá značka"
1,Přidal bych adaptér pro vrtání
1,Čištění vysavače jen pro zdatné a silné jedince. Systém zavírání - kladivo nebo kulturista. Plastové příslušenství - nebudí důvěru
0,"Velmi silný výkon, ve své kategorii asi nejlepší"
1,"Poněkud větší než se zdá, potřebuje prostor kolem sebe"
0,"Skvělý dizajn, jednoduchá manipulace, bohaté prislusenstvi"
1,"Zbytečně mnoho sacích hlavic. Asi nemá více filtrů kromě pracího filtru za sáčkem, žádný výměnný hepa filtr ve vysavači není"
1,Výdrž jenom 10-15 minut provozu vůči 15hodinám nabíjení. Chybí kontrolka nabití baterie
0,Baterie li-ion nízká váha
1,Nedá se regulovat sací výkon ( pouze na vysávací hubici ). Při neopatrné manipulaci se vysavač překlopí
0,Dobrá vybavenost co týče náhradních sacích hubic
0,Kompatibilní baterie s dalšími pprodukty bosch
1,Hadice by mohla být delší
1,"Ne příliž kvalitní plastové zpracování, které se dá na úkor ceny odpustit"
1,"Namá úložný prostor na příslušenství. U hubice na koberec nejde úplně zasunout vysouvací kartáč, takže se s ním koberec obtížně vysává (možná vada kusu anebo jsem jen zatím nepřišel na to, jak kartáč zcela zasunout)"
0,"Tichý oproti běžnému vysavači. Velice silný tah vysavače. Velká nádoba na odpad. Opravdu dlouhý kabel do zásuvky, mám velký byt a dosáhnu všude, aniž bych musela měnit zásuvku"
1,Krátká teleskopická tyč - naštěstí jsem našel doma od staršího vysavače cca o 10 cm delší a hned je to mnohem lepší. a to nejsme žádní obři :-). Výkon se přidává otáčením doleva? nerozumím. Sneslo by to držák pro vodorovné přenášení
0,"Vysoký výkon, nízká hlučnost, cena"
0,"Velký sací výkon, nástavec s rotačním kartáčem skvěle odstraní psí chlupy ze všeho, co jsem doma zkusila. Jednoduchá výměna filtrů a vysypání smetí"
1,Mechanicke drzeni spousteciho tlacitka
0,"Po třech týdnech přestal fungovat,vada výrobce"
0,"Výborně saje, dobře se čistí, dobrá výdrž baterie"
1,"Plasty nekvalitní. způsob ukončení hadice k vysavači není dobře řešené. v případě, že by se tahalo za hadici, tak se asi brzo rozbije. Manipulace s vylitím použité vody není dobře řešená"
0,Kvalita za rozumnou cenu
1,Plastové trubky se prohýbají
0,"Rychlé nabíjení, snadná manipulace,"
0,Skvělý pomocník pro dílnu a stavbu. vynikající parametry za rozumnou cenu
1,"Hubice na koberce je přílíš velká a neforemná. Malá hubice má ostré hrany, zachytává za potah matrací"
0,Nádoba s filtrem se neotvírá snadno
1,"Málá nádrž na vodu, respektive to množství vody, co se tam může nalét 1,2l. Pro snadnější vylévání bych uvítal přizpůsobený okraj nádoby, protože při vylévání to odnese celý záchod"
1,Produkt je poměrně hlučný
0,"Silný tah, výdrž, rotační kartáč"
0,Docela dobry saci vykon. Zachyceni prachu pri vysavani
0,Poměrně tichý i při nejvyšším výkonu
0,Maly a dobre vysava
1,Zatím žádná vzhledem ke krátké době používání
1,"Nedostane se všude, kde bych ho upotřebila - chtělo by to dlouhý štěrbinový nástavec"
1,"Je to už třetí kus, první dorazil nefunkční, druhý se rozbil po roce. (přestal fungovat kartáč)"
1,Zdá se slabší výkon čerpadla čistícího prostředku
1,Turbo kartáč je trochu hlučný
1,Relativně vysoká cena prachových sáčků i doplňkového příslušenství v aftermarketu
0,"Vysávání koberců výborné,dobrá cena"
1,Nenašel jsem  (pokud by jste v nějaké recenzi na tento vysavač četli vyšší hmotnost tak je to nesmysl všechny tyto vysavače této kategorie váží takřka stejně - osobní zkušenost z více značkami)
1,"Snad jen cena náhradních dílů, a spotřebního zboží"
1,"Těžký na přenášení, ale popojíždí dobře"
1,Prisava se k podlaze i pri nizsim vykonu vysavani
1,"Možná poněkud tenký napájecí kabel. čas ukáže, zda vydrží"
0,Překvapivý vysoký sací výkon
1,Špatně řešený odvod vzduchu. část jde přetlakem okolo těla vynímatelné jednotky dopředu a odfukuje prach namísto vysátí
0,Vyhovuje podle představy o produktu
0,"Dobře saje, není úplně hlučný, dost nástavců, včetně malého turbo-kartáče na čalounění (perfektní). Délka kabelu je dostačující i když by mohl být delší"
0,"Akumulační = operativní, bez kabelu 'vždy po ruce'"
0,"Vysavač má výborný výkon,vysávám každý den (děti). hlučnost zase tak velká není jak uvádí ostatní uživatelé, přijde mi to jako klasika. výhodou jsou kartáče v balení, i sáček a filtr"
0,"Zásuvka na el.nářadí,silný tah a ofuk,nízká hlučnost,příjemná cena za produkt"
1,Přivítala bych horní ucho
1,Casto se sam vypina
0,"Integrovaný kartáč 3v1 ,silný tah"
0,Snadné ovládání a manipulace
0,Jednoduchý vysavač se sáčky s-bag a dostatečným výkonem sání
0,Vodní vysavač s možností použít sáček
1,"V popisu produktu psané příslušenství, které fyzicky chybí"
1,"Extra hlučný, hubice na čalounění se musí dokoupit zvlášť"
1,Koncová hubice na koberce se vodí velice těžce i když máte výkon motoru na min. asi by to chtělo ze spoda kovový plech. já bych si jí určitě koupil
1,"Malou nevýhodou je, že se s ním zase nedá zajet pod linku,pod postel nebo skříň"
1,Zase se to lépe čistí
0,Nepotřebuje sáčky a je dobře vidět do sběrné nádoby
1,Bohužel nemá regulaci výkonu. Jelikož je šnůra bez navíjení tak je zbytečně dlouhá. Nemá regulaci a proto na koberci jsou to galeje!
0,"Klasický účelový vzhled bez kreativních výstřelků, přehledné a logické ovládání, lehký pohyb po všech typech podlahových ploch, dostatečná délka kabelu i výkon"
1,"Chybí hubice na čalouněný nábytek. tu lze snadno dokoupit za 50 až 100 kč. skoda, že ve specifikaci výrobku není uved průměr hadice"
1,Chybí možnost sání prachu. lepší než plastové pytle by byly sáčky na prachové nečistoty. pokud něco takového existuje není na to viditelný odkaz
1,Nedá se pověsit na zeď
0,Nádoba lehce vyndatená s čistitelná
0,"Je lehký,dobře se s tímto vysavačem manipuluje a dobře vysává"
0,"Jsem s nim spokojena jelikož mám malé dítě které každou chvíli něco nadrobí,lo tak pořád vysáváme"
0,Super lehký a dobře saje
1,Výdech vysavače je přímo nahoru (do obličeje)
1,"Přebíjí se, šterbinová hubice mohla být řesena lépe"
0,"Sací výkon, víceúčelovost, dostatek příslušenství, velká sběrná nádoba"
1,"Akumulátor nedrží, po 5ti vteřinovém vysávání se nabíjí více jak 12 hodin. po 10ti dnech jsem ho musela dát do opravy"
0,Vzhledem k nízkému výkonu motoru má velice silný tah!
0,"Velmi dobrá výdrž baterie, na jedno dobití uklidím celý byt"
1,"Plastové provedení (v dané cenové kategorii ovšem standardní - lze si koupit dražší plechové, což jsem nechtěl). Elektrostatický náboj - po delším používání docela (lehce) brní ruka"
1,Chybí sada na vysávání podlahy
1,Zboží od začátku nefunkční.reklamační oddělení nereaguje na reklamaci
1,Špatná manipulace s vypínačem
1,"Trochu mě zklamala kvalita plastů. Kolečka u hubice nejsou dostatečně pogumovaná,což u plovoucí podlahy trochu vadí"
1,"Na hadici a trubici je přeci jen trochu znát horší zpracování, nicméně vzhledem k ceně naprosto v pohodě, kratší trubice (mám 190 cm)"
0,Praktický kartáč na rukojeti
1,Jen nedrží moc železné trubice u sebe
0,Dá se odebrat jen malý ruční vysavač
0,"Lehký  , dobrý výkon"
0,"Splňuje očekávání,takže jen chvála"
1,"Vysavač ihned při prvním zapnutí smrdí spáleninou a po chvilce je rozpálený, že se téměř nedá udržet v roce"
1,Chybí madlo na přenášení vysavače
1,"Malý rozsah ovládání síly sání, při síle savosti i při nejnižším výkonu zvedám lehčí koberec ze země, nižší výkon nelze nastavit"
1,Oproti dvěma starším předchůdcům je o poznání hlasitější
1,"Nastavení sacího výkonu v hubici, při uzavření nemožnost vysávání"
1,Sítko na prvním filtru se brzy zanese jemným prachem
0,Dlouhá doba provozu po nabití
0,Dobrá cena za pracovní vysavač
1,"Mizerné příslušenství, používáme raději z předchozího luxu. Jenom jedna barevná varianta"
1,"Kryt při výměně sáčku se nedá úplně zvednout,. Krátký štěrbinový adaptér (naštěstí pasuje prastarý 25cm eta)"
0,Plně dostačující na vysání i větších nečistot
0,"Dobře saje , bohaté příslušenství . Kabel dostatečně dlouhý , z jedné zásuvky vysaji celý náš byt "
1,"Špatně se pohybuje po koberci, zadrhává, i když je sání nastaveno na minimum"
0,Prakticky nastavec 3v1 porad po ruce
0,"Vysavač nepráší a nepáchne. Má bohaté příslušenství, což oceňuji.není to vždy samozřejmé. Líbí se mi také dostupnost náhradních dílů popřípadě servisu. Údržba není nijak složitá navzdory kritikám"
1,Konektor trubice a hadice by mohl mít menší vůli
0,"Nikde žádný prach, vše je pouze ve vodě"
1,Těžší než běžný vysavač
1,Pohyblivá ( nepevná) rukojeť
0,Vysává dobře a je málo hlučný
1,Kabel nemá samonavíjení tak se motá pod nohama ale to je jen taková drobná nevýhoda
0,Na hodnocení je ještě brzo
1,Držák příslušenství je na nic
1,Mohl by mít menší hlasitost
0,"Na psí chlupy na koberci je moc dobrý, má sílu /až zvedá koberec/"
1,"Nemilé překvapení při zjištění, že trubky k vysavači jsou plastové. při druhém vysávání mi dokonce vrchní nástavec u hadice praskl"
0,"Velmi dobrý sací výkon, příjemně překvapila malá velikost vysavače"
0,"Velmi dobře saje, jen je trochu hlučný"
1,"Vzhledem k jeho lehkosti se snadno zvedá do vzduchu při tažení po podlaze. ale nic strašného, člověk si rychle zvykne"
0,"Kvalitní provedení výrobku, snadná manipulace, skvělý výkon, tichý chod"
0,Vysaje naprosto vše super doporučuji
1,Výrobek zpočátku silně páchne
0,"Vysavač jsem si vybrala na základě recenzí a testů. Používám pouze dva týdny,ale jsem moc spokojená. Líbí se mi jak pracuje i jak vypadá"
0,Vypadá a vysává dobře
1,"Zatím žádné, krátká doba užívání, snad jen díky pogumovaným kolům neklouže hladce po kobercích, na lině bez obtíží"
1,"Možná trošku menší zásobník na prach,ale zas není problém ho rychle  a jednoduše vysypat"
1,Neuškodil by ještě jeden filtr před jemným filtrem
0,"Vcelku lehký, skladny,  vysává ok"
1,Trochu hlučnější ale s ohledem na výkonu nejspíš přijatelné
1,"Zámky se mě zdají méně bytelné jak u předchozího typu. je to průmyslový větší vysavač a tomu odpovídá i složitější manipulace - je do dílny, ne do bytu"
1,Komplikované čištění vysavače po odsávání
1,Těžší přepínání druhu podlahy u univerzální hubice
0,"Předčí naše očekávání, mile překvapil!. Příkon 1200w a saje mohutněji jak starý 1600w. (velké +!). Dobrý design, nikde „nestraší”. ☺. I kdyby měl vydržet jen exp. 24m., tak se za tu cenu vyplatí"
1,"Možná vyšší hlučnost, ale vzhledem k ceně je to ok"
1,"Vystrekuje vodu z výfuku i při náplní minymum, levný dilce"
1,"Stojánek na vysavač-při vyjmutí vysavače musí být použity obě ruce. Váha vysavače (oproti minulému produktu, který jsem měla)"
1,Chybí otvor pro snadné vylití špinavé vody popsaný v návodu
0,Prodlouzena zaruka na baterii
1,"Kolečka nepřejedou šňůru, minulý vysavač taky ne,mě to ale nevadí"
1,"Vysavač se ukládá na zavěšení.háček na zavěšení si musíte vyrobit sami ,v dodávce není"
0,Mám ve třech  pokojích koberce k tomu jednu sedačku a to vše jsme vyčistili za hodinu a půl. vysoký  výkon. jsem moc spokojená
1,"Vyšší výkonost aku vysavače provází také vyšší zvukový efekt,někomu by mohl vadit, mě vyhovuje"
1,"Tíha a údržba trochu složitější, ale není to nic strašného"
1,"Mam vysavač poprvé nevím jak se bude vyprazdnovat nadoba  na prach,  snad to bude snadné a nebude  se prach šířít  do okolí"
0,Splnil má očekávání 
0,Jednoduche cisteni filtru a nadoby
