label,sentence
0,"Asi fakt velmi dobrý poměr výkon/cena, jak je v recenzích. Bohaté příslušenství včetně turbokartáče, což je pro mnoho využití velká výhoda ( chlupy, vlasy). Dobře vypadá, je lehký, dostačující dosah, slušný je sací výkon - máme ho na dvě menší kanceláře se zátěžovými, tedy ne moc chlupatými koberci. např. hluk tedy neřešíme, ale i ten je v pohodě. Za své peníze jsem dostal to, co jsem podle průzkumu očekával, možná i trochu víc, než by bylo za stejnou částku u jiných typů a značek, takže v tomto úplná spokojenost. teď ještě výdrž, ale má 6 let záruku na motor"
0,"Vysaje to vlasy od starý, bordel po prckovi, jen to nesmí být větší jak 3mm jinak to ty kartáče hrnou před sebou, jinak ok, je doma vysáto, já s tim vlastně nevysávám tak nevim :-)"
1,"Napěňování mléka 3,5% není nic moc i když jsem vyzkoušel již asi 4 různá mléka"
0,Pračka je velmi tichá a to i při odstřeďování. Je na velké množství prádla (9 kg). Automatické dávkování pracího prášku a aviváže (idos)
1,Jen nedrží moc železné trubice u sebe
1,Hůř se otevírají dveře. Nefungují zarážky pro max vysunutí šuplíku v mrazáku. Jednou rukou se špatně zavírá šuplík fresh zóny
0,"Prima přístroj za dobrou cenu, můžu jen doporučit"
0,Velice tichá; užitečný program pára
1,"Občas není úplně tichá, nutná kontrola důsledného dovření dveří, ale to bude možná vyvážením či nastavením nožiček - uvidíme, máme ji krátce"
0,"Použití kvalitního materiálu - sklo, tvrzený plast"
1,"I při nejnižším výkonu je velká síla sání, takže po koberci se s nástavcem pohybuje jen obtížně (byl to dárek pro starší paní a ta s ním vysává obtížně). U nástavce upadává pojezdové kolečko"
0,Pračka má i parní praní
0,"Vše je tak,jak má být. co jsem od stroje čekal, takové to je"
1,"Plastové trubky vysavače, prohýbají se při luxování"
0,Silný vysavač s bohatým příslušenstvím
0,"Když ho porovnáte s levnými tyčáky, víte za co jste zaplatil svoje peníze"
0,Dobře pere je tichá zatím spokojenost
1,"Nechám se překvapit, jak dlouho vydrží plastové poličky"
1,Lednice má poměrně vysokou cenu
1,"Trochu problém s dovozem, speditéři moc nekomunikovali"
0,"Umí vše, co jsem od něj očekával a cena odpovídá kvalitě provedení"
0,"Jednoduchost ovládání, prostě dělá dělá kafe a to jsem chtěl"
1,Při prvním míchání kynutého těsta přestal fungovat. musím ho reklamovat
0,"Perfektní káva, jednoduchá obsluha"
0,"Velký objem, hodnocení na heurece, zatím vše ok"
0,"Perfektní design, ale hlavně pořádně vysává. jak za sucha,tak za mokra. máme všude perské vlňáky, taky pejska,ostatní vysavače vůbec nezvládají"
0,Vysává a vytírá dobře
1,Možná bude potřeba po čase vyměnit gumové těsnění
1,"Chybí česky, popis ovladaču na pračce, musí se člověk naučit"
1,"Na koberci není tak účinný, ale v kuchyni a v koupelně ideální pomocník"
0,"Jednoduché a instinktivní ovládání. Jedna z nejmenších praček, co se hloubky týče - byli jsme limitováni právě tímto rozměrem a tato má i s poklopem 42 cm (ostatní mini pračky mají 44+cm po fyzickém přeměření). Je tichá, vůbec o ní nevíme, samozřejmě kromě ždímání, ale při tom dělá hluk jakákoliv jiná pračka"
1,Po počátečním podivném zvuku už se během dalšího týdne žádné pochybné zvuky neozvaly
0,Výběr byl proveden na podkladě recenze
1,Výrobník ledu je při transportu kostek do zásobníku hlučnější
0,Lehčí než jsme očekávali
0,"Dobře pere, malo prašku na použiti"
1,"Občas v ní praskne- nepříjemné- zřejmě pnutím- pokud vím, není neobvyklé- naštěstí není to často"
0,"Pěkný vzhled, dobrá cena"
0,Krásně vypere i za nízkých teplot
1,"Trošičku těžší a větší, ale i člověk s párátkama ho přenese kam potřebuje =))"
0,"Perfektní kolečka, díky kterým je vysavač dobře obslužný. Obrovské sáčky, které se nemusí měnit po každém druhém vysávání"
0,"Malé rozměry + nízká hmotnost. Dostatečně dlouhá přívodní šňůra (vzhledem k velikosti vysavače). Materiál sací hadice je měkčený, takže žádný tvrdý plast. Kovová teleskopická sací trubka"
0,"Vše ok, funguje skvěle"
1,"Vyjímání a zpětné zacvaknutí mobilní sací části do těla vysavače by chtělo doladit, trochu se s tím 'peru'"
0,"Vypadá velmi pěkně za výhodnou cenu. Není robusní a přitom zvládne 6 velkých hrnečků. Pokud se káva přihřívá, tak je vždy horká. Káva je dobrá bez pachutě plastu. Příprava je tichá, v kanceláři neruší chrchláním a prskáním. Nastavení automatického spuštění je velmi příjemná funkce"
1,K šedému stroji červenou šnůru!!!
0,Dobrý výrobek vzhledem k cene
0,"Zaplacena 5letá záruka - doufáme, že 'kurvítko' není nastaveno na 5 let. :-("
1,Teď ji pije i manželka :-)
0,Já mám eta 7865
0,Pulsni propařeni je proste geniální
1,Nehodí se k sekání masa
1,"Elektricka 0,5m pred koncem vinuti zastavi a musi se zatlacovat, nicmene na funkci pri vysavani to nema zadny vliv"
1,"Představovala jsem si za tu cenu vyšší výkon, ale to asi od ručního vysavače člověk prostě nemůže chtít (kočičí chlupy z gauče či z deky prostě nevysaje)"
0,"Zatím je brzy hodnotit, ledničku pořádně prověří až čas. Ale už teď oceňuji tichý chod"
1,"Velká škoda,že nemá i velký turbokartáč"
1,Nebyl u výrobku český návod
1,"S nástavcem na koktejly, krémové polévky apod. se při mytí hůře manipuluje - nože nejsou vyndavací - při mytí musíte být opatrní"
0,"Zatím super, žádné minus nezjištěno"
0,Dobře saje z koberců
0,"Z podstaty dobré a pohodlné zařízení, pomele, uvaří, vysype a propláchne. stačí vysypat jednou za čas odpad"
1,"Hprší nalévání vody,ale to je bolest většiny kávovarů"
0,"Velmi dobré presso, možnost nastavení množství vody do kávy, capuccino jedním stiskem"
0,Malá pračka vhodná do malého bytu
1,Jeden velký šuplík na zeleninu
0,"Známá značka - snad kvalitní. Použití mleté kávy a ese podů, nemusí být odkázán na dostupné kapsle. Tryska na pěnění mléka"
1,"Velká hloubka, nelze lehce měnit různé druhy kávy, pro vyzkoušení"
1,Nutnost odmontovat dvířka při stěhování do panelákové koupelny - na šířku otvoru dveří je tato pračka široká
0,Pro běžné praní stačí
0,"Dobrá cena, příjemný vzhled, solidní zpracování a dobrá cena"
1,"Pokud chcete změnit otvírání dveří na druhou stranu, musíte dokoupit sadu (cca 700,-kč)"
1,Během krátké doby užívání nevím o žádné nevýhodě
1,"Zvláštní tvar hubice, ale asi to je o zvyku"
1,"Napojení hadice a tyče jde celkem těžce, co trocha dělá problém manželce a občas jej to vypadne"
1,Menší prostor na šálky
0,Dobrý pomocník pro rychlý každodenní úklid plovoucích podlah
1,V popisu na netu jsou uvedeny čtyři zásuvky v mražáku. skutečně jsou ale tři
0,"Vysávání koberců super, je opravdu výkonný. vysává snadno veškeré nečistoty doma, v autě fakt jsem nadšená"
0,Kávovar naprosto splnil má očekávaní
1,"Horší ždímání, ale na danou kategorii v normě"
0,Přesně sedi do zástavby
1,Pro bezpečnost proti povolení používám prodlužovačku s vypínačem
1,"Nádoba s vodou je pevně přicvaknuta k podvozku, poměrně těžce se dá vyndat, tím znesnadňuje rychlost umytí po vysávání. Oba čudlíky pro zapnutí vysávání (motor) a šampónování (pumpa) jsou naprosto stejné, lehce člověk zmáčkne ten druhý"
0,Velky prostor lednice a mrazaku. Není hlucna. predtim jsem mel fagor a to byla hruza. Dvere se samy dovrou kdyz se malinko nechaji pootevrene a zapomenete zavrit
0,"Je moc ticha a zatim jsem spokojena s vyberem, overena znacka kvality"
0,"Velký výkon, vynikající na vysátí prachu kolem krbu, drobků ze sedačky apod"
1,"Vlastně nic, kovové převody v této kategorii už asi nikdo nedělá"
1,Co vypadá nerezové není vše nerezové. za řezacím nožem se po dvou dnech objevila rez (koroze)
0,"Zajímavé funkce, jednoduché ovládání,. Nízké vibrace při odstřeďování,. Krátké i dlouhé programy, možnost máchání navíc,"
0,"Kvalitní výrobek ,dobrý výkon poměr/cena"
0,Tryska na mléko vždy krásně vyšléhá pěnu. Nastavíte si opravdu kávu podle svoji chuti. Oproti jiným kávovarům oceňuji menší rozměry
0,Vysoká míra možnosti úpravy kávy
1,"Nic zásadního. možná by mi více vyhovovaly velká boční zadní kola a delší hadice, ale nevadí"
0,Je bezsáčkový. to mě vyhovuje.nenusím kupovat sáčky
0,"Dobré uspořádaní, vyhovující velikost, tichý chod"
1,Je hlučnější při odstřeďování
0,"Kvalitní výrobek za příznivou cenu,s tímto vysavačem máme dobrou zkušenost a proto jsme ho objednali i pro syna,naprostá spokojenost"
1,"Trošku hlučnější,než jsem čekal,ale žádná tragédie"
1,"Dveře přesahují přes horní okraj chladničky, nedá se 'opřít' prsty při otevírání dveří o hranu"
1,Zelenina musí být opravdu tvrdá (jen mladé cukety bez měkkého středu) a dostatečně velká (tenká mrkev je problém)
1,"Trochu obyčejnější celková konstrukce (nacvakávací levně vypadající plastové prvky), snad vše vydrží mechanické namáhání běžného provozu"
0,"Zatím nemohu posoudit, je to jako dárek"
1,Zatím o žádné nevím
1,"Při zpracovávání odpalovaného těsta se po chvíli vypnul a manželka musela delší dobu čekat, než ho mohla použít na další úkon - mixování. nedovedu si představit dělat v něm těsto na chléb"
0,Vysavač bez sáčku - rychlé vyčištění - hygienické - všechny omyvatelné části
1,Malá vysávací trubice - člověk se musí hrbit
1,"Zakoupili jsme opět stejnou zanussi, jako jsme již měli asi dvacet leta a byli s ní spokojení. Uspořádání je stejné jakou té naší staré, ale už byly použité daleko méně kvalitní materiály. Průhledné plasty uvnitř (místo pevných bílých) mně přijdou velmi měkké. Hlavně mě šokovala vnější horní deska, která se i při jemném otírání prohýbá - je velmi tenká"
1,"Větší hlučnost, ale to u vodních vysavačů bývá. Ale není na závadu"
1,Nemožnost ohřevu šálků na kávu
1,Sací výkon by mohl být vyssi
1,Neda se prát a ždímat současně musí se vypustit voda z pračky aby se prádlo vyždímalo a vypouštět vodu z pračky je také hruza
1,"Menší mrazák, tenká plastová horní deska"
1,"Nemá vysávání do vody, pouze mokré vysávání. Přívodní šňůra není navijecí"
0,Cena a jednoduchost obsluhy
0,Rano obědnáno dopoledne vyzvednuto
0,"Jednoduché ovládání, výborná káva, žádné zbytečné funkce"
0,"Velmi všestranný pomocník (od sekání oříšků, bylinek přes promletí masa, šlehání tvarohu, šlehačky, příprava mléčných koktejlů atd.). Poměrně dobře se čistí. Ovládání intuitivní, navíc s pojistkou"
1,Madlo jen na spodku dveří. Lehké vrzání zarážky dveří
1,Vzhledem k menšímu výkonu by určitě mohl být tišší
0,"Preferuji vysavač s vodním filtrem. cena byla dostupná a doufám, že i s kvalitou budu spokojená"
0,Srozumitelnost obsluhy a nastavení teploty a otáček při zdímání
0,Dobře chladí i mrazí
1,"Strašně hlučný a hrnek poskakuje, že je nutné jej přidržovat. navíc červenou šňůru k černému kávovaru musel navrhnout jen osel. ale mám ho do práce, tak mi to až tak nevadí"
1,Horší variabilita nastavitelnosti přihrádek
0,"Tichá i pří ždímání (1200 ot)  a neposkakuje. Malá hloubka, zabere méně místa. Dobře hodnocená značka, 10 let záruka na motor. Ekologicky úsporné i zkrácené programy praní. Jako jedna z mála v daných parametrech do 10 000,-"
1,Při funkci 2 šálky větší kávy  tato není dosti silná i při  navolení maximu množství kávy
0,"Silný motor, rozmixuje vše, jak potřebuji"
0,Pod značkou concept mám hodně výrobků
1,Zatím nevím ale vroubkatá hadice je poměrně kratká
1,Vše funguje a dobřenemám proti
0,Robi to na co som ho kupil a tym bolo vysavat podlahu a parkety po chlpoch od zvierat
0,"Silnejsi motor, nez jiné v této cenové úrovni"
1,"Já bych ocenila delší šňůru,ale třeba to bude tím,že mám daleko zástrčky:-)"
1,"Do dveří se nevejde 1,5l pětka pouze naštorc"
1,"Trochu hlučnější, ale nevadí"
1,Stejna hlucnost jak stara lednice (10 let). Pri super chlazeni a super mrazeni jeste vyssi hlucnost
1,Mohl by i v jiném barevném provedení
1,"Nemá teplotu 50 c, kterou má minulá beko měla a já jí hodně používala. má sice hodně programů, ale na náplň 7kg pouze 8 a jsou hodně podobné. nemá přídavné máchání a stop ve vodě"
0,"Hezký vzhled,plní svůj účel lednice"
0,Jednoducha obsluha i cisteni
1,Prádlo nelze samostatně odstředit
0,Jednoduche cisteni filtru a nadoby
0,"Velmi tichá, zatím jsem naprosto spokojený"
1,Při mytí pod nábytkem se nástavec uvolňuje. při zapnutí na vysoký výkon se rychle vybíjí ( ne 40 min). Při užívání jako druhý příruční vysavač je dost drahý
0,Šikovný a  výkonný za dobrou cenu
0,"Pohodlné používání, funguje bez problémů, na smoothie úplně stačí :)"
1,Zatím jsem nic neobjevila
1,"Nenahřívá šálky,jak uvádí prospekt"
1,"Přidala bych do ledničky ještě jednu poličku, jinak ale super"
1,"V mrazáku má jen dva šuplíky, což mi přijde málo, protože některé potraviny kloužou, když jsou zmrzlé a vypadávají"
1,"Dlouhá zvuková signalizace po vyprání (mě by stačilo upozornit jednou, pračka upozorňovala 3x, než jsem to vypnula, nevím, jak dlouho by signalizovala, kdybych to nevypnula), signalizace se dá ale vypnout"
1,"Mě se zdá, že na 1200 otáček je prádlo dost mokré a málo vyždímané, když srovnám s předchozí pračkou je rozdíl veliký"
0,Pere dobře a potichu- lze si nastavit  optimální program
0,"Maly rozmer vysavace, skladnost"
0,"Menší velikost,vejde se i do menších prostor ,bohata  pěna ,snadna manipulace,moc hezky design"
0,Dostatečně robustní pro použití na stavbách apd. Tlačítko pro očištění filtru
